state_name,year,all_cause,natural_cause,week_ending_date
Oregon,2017,655,607,2017-12-09
Oregon,2017,693,637,2017-12-16
Oregon,2017,763,714,2017-12-23
Oregon,2017,797,735,2017-12-30
Oregon,2018,796,730,2018-01-06
Oregon,2018,842,771,2018-01-13
Oregon,2018,788,728,2018-01-20
Oregon,2018,735,656,2018-01-27
Oregon,2018,701,635,2018-02-03
Oregon,2018,708,658,2018-02-10
Oregon,2018,678,613,2018-02-17
Oregon,2018,734,692,2018-02-24
Oregon,2018,702,653,2018-03-03
Oregon,2018,721,662,2018-03-10
Oregon,2018,791,718,2018-03-17
Oregon,2018,715,656,2018-03-24
Oregon,2018,735,685,2018-03-31
Oregon,2018,743,690,2018-04-07
Oregon,2018,734,674,2018-04-14
Oregon,2018,694,646,2018-04-21
Oregon,2018,699,630,2018-04-28
Oregon,2018,670,612,2018-05-05
Oregon,2018,629,581,2018-05-12
Oregon,2018,682,608,2018-05-19
Oregon,2018,652,600,2018-05-26
Oregon,2018,679,614,2018-06-02
Oregon,2018,661,601,2018-06-09
Oregon,2018,713,629,2018-06-16
Oregon,2018,678,611,2018-06-23
Oregon,2018,671,604,2018-06-30
Oregon,2018,646,581,2018-07-07
Oregon,2018,684,613,2018-07-14
Oregon,2018,621,558,2018-07-21
Oregon,2018,624,564,2018-07-28
Oregon,2018,677,621,2018-08-04
Oregon,2018,651,582,2018-08-11
Oregon,2018,663,581,2018-08-18
Oregon,2018,654,586,2018-08-25
Oregon,2018,645,601,2018-09-01
Oregon,2018,606,546,2018-09-08
Oregon,2018,631,556,2018-09-15
Oregon,2018,652,598,2018-09-22
Oregon,2018,684,615,2018-09-29
Oregon,2018,683,600,2018-10-06
Oregon,2018,687,626,2018-10-13
Oregon,2018,679,607,2018-10-20
Oregon,2018,687,623,2018-10-27
Oregon,2018,630,573,2018-11-03
Oregon,2018,711,654,2018-11-10
Oregon,2018,689,623,2018-11-17
Oregon,2018,737,679,2018-11-24
Oregon,2018,697,647,2018-12-01
Oregon,2018,757,689,2018-12-08
Oregon,2018,686,629,2018-12-15
Oregon,2018,732,679,2018-12-22
Oregon,2018,724,661,2018-12-29
Oregon,2019,747,671,2019-01-05
Oregon,2019,781,710,2019-01-12
Oregon,2019,765,693,2019-01-19
Oregon,2019,719,654,2019-01-26
Oregon,2019,678,618,2019-02-02
Oregon,2019,739,668,2019-02-09
Oregon,2019,721,655,2019-02-16
Oregon,2019,756,687,2019-02-23
Oregon,2019,753,692,2019-03-02
Oregon,2019,773,707,2019-03-09
Oregon,2019,783,717,2019-03-16
Oregon,2019,782,731,2019-03-23
Oregon,2019,775,693,2019-03-30
Oregon,2019,774,720,2019-04-06
Oregon,2019,702,643,2019-04-13
Oregon,2019,740,663,2019-04-20
Oregon,2019,681,618,2019-04-27
Oregon,2019,674,615,2019-05-04
Oregon,2019,733,655,2019-05-11
Oregon,2019,707,656,2019-05-18
Oregon,2019,736,670,2019-05-25
Oregon,2019,709,642,2019-06-01
Oregon,2019,687,615,2019-06-08
Oregon,2019,667,592,2019-06-15
Oregon,2019,746,659,2019-06-22
Oregon,2019,670,615,2019-06-29
Oregon,2019,660,591,2019-07-06
Oregon,2019,699,631,2019-07-13
Oregon,2019,673,603,2019-07-20
Oregon,2019,680,613,2019-07-27
Oregon,2019,658,597,2019-08-03
Oregon,2019,662,580,2019-08-10
Oregon,2019,670,595,2019-08-17
Oregon,2019,652,595,2019-08-24
Oregon,2019,663,592,2019-08-31
Oregon,2019,691,603,2019-09-07
Oregon,2019,690,606,2019-09-14
Oregon,2019,663,605,2019-09-21
Oregon,2019,714,657,2019-09-28
Oregon,2019,734,679,2019-10-05
Oregon,2019,689,621,2019-10-12
Oregon,2019,741,674,2019-10-19
Oregon,2019,743,684,2019-10-26
Oregon,2019,714,650,2019-11-02
Oregon,2019,756,691,2019-11-09
Oregon,2019,756,691,2019-11-16
Oregon,2019,702,631,2019-11-23
Oregon,2019,737,682,2019-11-30
Oregon,2019,714,660,2019-12-07
Oregon,2019,760,704,2019-12-14
Oregon,2019,745,680,2019-12-21
Oregon,2019,741,684,2019-12-28
Oregon,2020,737,683,2020-01-04
Oregon,2020,764,688,2020-01-11
Oregon,2020,769,702,2020-01-18
Oregon,2020,745,689,2020-01-25
Oregon,2020,728,664,2020-02-01
Oregon,2020,727,671,2020-02-08
Oregon,2020,783,732,2020-02-15
Oregon,2020,733,676,2020-02-22
Oregon,2020,735,666,2020-02-29
Oregon,2020,788,718,2020-03-07
Oregon,2020,746,688,2020-03-14
Oregon,2020,774,699,2020-03-21
Oregon,2020,768,716,2020-03-28
Oregon,2020,778,718,2020-04-04
Oregon,2020,769,704,2020-04-11
Oregon,2020,765,709,2020-04-18
Oregon,2020,770,711,2020-04-25
Oregon,2020,714,651,2020-05-02
Oregon,2020,703,628,2020-05-09
Oregon,2020,716,653,2020-05-16
Oregon,2020,744,652,2020-05-23
Oregon,2020,748,678,2020-05-30
Oregon,2020,683,619,2020-06-06
Oregon,2020,727,654,2020-06-13
Oregon,2020,731,674,2020-06-20
Oregon,2020,688,620,2020-06-27
Oregon,2020,758,691,2020-07-04
Oregon,2020,712,632,2020-07-11
Oregon,2020,758,677,2020-07-18
Oregon,2020,740,658,2020-07-25
Oregon,2020,719,638,2020-08-01
Oregon,2020,767,698,2020-08-08
Oregon,2020,777,704,2020-08-15
Oregon,2020,787,727,2020-08-22
Oregon,2020,747,696,2020-08-29
Oregon,2020,703,634,2020-09-05
Oregon,2020,735,676,2020-09-12
Oregon,2020,788,724,2020-09-19
Oregon,2020,726,680,2020-09-26
Oregon,2020,728,659,2020-10-03
Oregon,2020,756,690,2020-10-10
Oregon,2020,710,654,2020-10-17
Oregon,2020,754,712,2020-10-24
Oregon,2020,778,711,2020-10-31
Oregon,2020,816,755,2020-11-07
Oregon,2020,810,752,2020-11-14
Oregon,2020,790,738,2020-11-21
Oregon,2020,795,753,2020-11-28
Oregon,2020,795,749,2020-12-05
Oregon,2020,657,625,2020-12-12
Oregon,2020,434,414,2020-12-19
Oregon,2020,243,236,2020-12-26
Pennsylvania,2014,1494,1386,2014-01-04
Pennsylvania,2014,2814,2628,2014-01-11
Pennsylvania,2014,2591,2412,2014-01-18
Pennsylvania,2014,2670,2489,2014-01-25
Pennsylvania,2014,2660,2513,2014-02-01
Pennsylvania,2014,2733,2567,2014-02-08
Pennsylvania,2014,2632,2459,2014-02-15
Pennsylvania,2014,2648,2485,2014-02-22
Pennsylvania,2014,2581,2415,2014-03-01
Pennsylvania,2014,2576,2413,2014-03-08
Pennsylvania,2014,2578,2399,2014-03-15
Pennsylvania,2014,2604,2428,2014-03-22
Pennsylvania,2014,2466,2297,2014-03-29
Pennsylvania,2014,2552,2371,2014-04-05
Pennsylvania,2014,2553,2378,2014-04-12
Pennsylvania,2014,2490,2306,2014-04-19
Pennsylvania,2014,2515,2342,2014-04-26
Pennsylvania,2014,2614,2426,2014-05-03
Pennsylvania,2014,2657,2453,2014-05-10
Pennsylvania,2014,2398,2210,2014-05-17
Pennsylvania,2014,2394,2220,2014-05-24
Pennsylvania,2014,2417,2231,2014-05-31
Pennsylvania,2014,2348,2162,2014-06-07
Pennsylvania,2014,2336,2160,2014-06-14
Pennsylvania,2014,2389,2201,2014-06-21
Pennsylvania,2014,2331,2138,2014-06-28
Pennsylvania,2014,2389,2225,2014-07-05
Pennsylvania,2014,2377,2185,2014-07-12
Pennsylvania,2014,2355,2185,2014-07-19
Pennsylvania,2014,2325,2148,2014-07-26
Pennsylvania,2014,2297,2112,2014-08-02
Pennsylvania,2014,2353,2170,2014-08-09
Pennsylvania,2014,2313,2124,2014-08-16
Pennsylvania,2014,2233,2060,2014-08-23
Pennsylvania,2014,2164,1979,2014-08-30
Pennsylvania,2014,2406,2193,2014-09-06
Pennsylvania,2014,2215,2039,2014-09-13
Pennsylvania,2014,2289,2080,2014-09-20
Pennsylvania,2014,2381,2209,2014-09-27
Pennsylvania,2014,2379,2218,2014-10-04
Pennsylvania,2014,2482,2299,2014-10-11
Pennsylvania,2014,2550,2348,2014-10-18
Pennsylvania,2014,2393,2209,2014-10-25
Pennsylvania,2014,2452,2249,2014-11-01
Pennsylvania,2014,2567,2387,2014-11-08
Pennsylvania,2014,2557,2367,2014-11-15
Pennsylvania,2014,2568,2383,2014-11-22
Pennsylvania,2014,2540,2364,2014-11-29
Pennsylvania,2014,2520,2351,2014-12-06
Pennsylvania,2014,2680,2501,2014-12-13
Pennsylvania,2014,2668,2471,2014-12-20
Pennsylvania,2014,2754,2579,2014-12-27
Pennsylvania,2014,2845,2635,2015-01-03
Pennsylvania,2015,3128,2927,2015-01-10
Pennsylvania,2015,3189,3007,2015-01-17
Pennsylvania,2015,3093,2891,2015-01-24
Pennsylvania,2015,2885,2711,2015-01-31
Pennsylvania,2015,2852,2666,2015-02-07
Pennsylvania,2015,2977,2777,2015-02-14
Pennsylvania,2015,2888,2690,2015-02-21
Pennsylvania,2015,2928,2733,2015-02-28
Pennsylvania,2015,2911,2717,2015-03-07
Pennsylvania,2015,2823,2634,2015-03-14
Pennsylvania,2015,2695,2526,2015-03-21
Pennsylvania,2015,2730,2549,2015-03-28
Pennsylvania,2015,2692,2501,2015-04-04
Pennsylvania,2015,2607,2390,2015-04-11
Pennsylvania,2015,2717,2540,2015-04-18
Pennsylvania,2015,2548,2335,2015-04-25
Pennsylvania,2015,2557,2370,2015-05-02
Pennsylvania,2015,2501,2277,2015-05-09
Pennsylvania,2015,2530,2324,2015-05-16
Pennsylvania,2015,2389,2196,2015-05-23
Pennsylvania,2015,2553,2332,2015-05-30
Pennsylvania,2015,2369,2170,2015-06-06
Pennsylvania,2015,2402,2184,2015-06-13
Pennsylvania,2015,2337,2157,2015-06-20
Pennsylvania,2015,2329,2149,2015-06-27
Pennsylvania,2015,2437,2228,2015-07-04
Pennsylvania,2015,2405,2205,2015-07-11
Pennsylvania,2015,2298,2112,2015-07-18
Pennsylvania,2015,2298,2086,2015-07-25
Pennsylvania,2015,2290,2103,2015-08-01
Pennsylvania,2015,2258,2050,2015-08-08
Pennsylvania,2015,2350,2153,2015-08-15
Pennsylvania,2015,2323,2099,2015-08-22
Pennsylvania,2015,2305,2113,2015-08-29
Pennsylvania,2015,2423,2189,2015-09-05
Pennsylvania,2015,2315,2136,2015-09-12
Pennsylvania,2015,2357,2170,2015-09-19
Pennsylvania,2015,2404,2215,2015-09-26
Pennsylvania,2015,2371,2163,2015-10-03
Pennsylvania,2015,2634,2399,2015-10-10
Pennsylvania,2015,2452,2229,2015-10-17
Pennsylvania,2015,2479,2314,2015-10-24
Pennsylvania,2015,2483,2285,2015-10-31
Pennsylvania,2015,2554,2334,2015-11-07
Pennsylvania,2015,2402,2204,2015-11-14
Pennsylvania,2015,2481,2326,2015-11-21
Pennsylvania,2015,2512,2330,2015-11-28
Pennsylvania,2015,2514,2309,2015-12-05
Pennsylvania,2015,2577,2390,2015-12-12
Pennsylvania,2015,2469,2273,2015-12-19
Pennsylvania,2015,2673,2488,2015-12-26
Pennsylvania,2015,2475,2318,2016-01-02
Pennsylvania,2016,2744,2568,2016-01-09
Pennsylvania,2016,2745,2552,2016-01-16
Pennsylvania,2016,2748,2573,2016-01-23
Pennsylvania,2016,2839,2647,2016-01-30
Pennsylvania,2016,2757,2541,2016-02-06
Pennsylvania,2016,2680,2498,2016-02-13
Pennsylvania,2016,2796,2573,2016-02-20
Pennsylvania,2016,2605,2388,2016-02-27
Pennsylvania,2016,2736,2530,2016-03-05
Pennsylvania,2016,2743,2524,2016-03-12
Pennsylvania,2016,2712,2490,2016-03-19
Pennsylvania,2016,2691,2472,2016-03-26
Pennsylvania,2016,2685,2485,2016-04-02
Pennsylvania,2016,2595,2391,2016-04-09
Pennsylvania,2016,2592,2371,2016-04-16
Pennsylvania,2016,2690,2483,2016-04-23
Pennsylvania,2016,2505,2299,2016-04-30
Pennsylvania,2016,2466,2263,2016-05-07
Pennsylvania,2016,2426,2237,2016-05-14
Pennsylvania,2016,2373,2170,2016-05-21
Pennsylvania,2016,2440,2216,2016-05-28
Pennsylvania,2016,2314,2123,2016-06-04
Pennsylvania,2016,2387,2157,2016-06-11
Pennsylvania,2016,2412,2210,2016-06-18
Pennsylvania,2016,2329,2124,2016-06-25
Pennsylvania,2016,2533,2290,2016-07-02
Pennsylvania,2016,2314,2083,2016-07-09
Pennsylvania,2016,2412,2196,2016-07-16
Pennsylvania,2016,2436,2197,2016-07-23
Pennsylvania,2016,2366,2136,2016-07-30
Pennsylvania,2016,2371,2128,2016-08-06
Pennsylvania,2016,2433,2225,2016-08-13
Pennsylvania,2016,2431,2212,2016-08-20
Pennsylvania,2016,2455,2234,2016-08-27
Pennsylvania,2016,2397,2178,2016-09-03
Pennsylvania,2016,2425,2174,2016-09-10
Pennsylvania,2016,2483,2246,2016-09-17
Pennsylvania,2016,2368,2145,2016-09-24
Pennsylvania,2016,2505,2263,2016-10-01
Pennsylvania,2016,2578,2316,2016-10-08
Pennsylvania,2016,2565,2341,2016-10-15
Pennsylvania,2016,2542,2300,2016-10-22
Pennsylvania,2016,2555,2339,2016-10-29
Pennsylvania,2016,2646,2404,2016-11-05
Pennsylvania,2016,2621,2373,2016-11-12
Pennsylvania,2016,2647,2383,2016-11-19
Pennsylvania,2016,2703,2454,2016-11-26
Pennsylvania,2016,2741,2489,2016-12-03
Pennsylvania,2016,2757,2514,2016-12-10
Pennsylvania,2016,2769,2564,2016-12-17
Pennsylvania,2016,2775,2515,2016-12-24
Pennsylvania,2016,2926,2673,2016-12-31
Pennsylvania,2017,2979,2729,2017-01-07
Pennsylvania,2017,2929,2675,2017-01-14
Pennsylvania,2017,2972,2725,2017-01-21
Pennsylvania,2017,2986,2730,2017-01-28
Pennsylvania,2017,2836,2591,2017-02-04
Pennsylvania,2017,2872,2636,2017-02-11
Pennsylvania,2017,2993,2733,2017-02-18
Pennsylvania,2017,2889,2611,2017-02-25
Pennsylvania,2017,2887,2609,2017-03-04
Pennsylvania,2017,2908,2631,2017-03-11
Pennsylvania,2017,2797,2540,2017-03-18
Pennsylvania,2017,2781,2555,2017-03-25
Pennsylvania,2017,2756,2529,2017-04-01
Pennsylvania,2017,2754,2501,2017-04-08
Pennsylvania,2017,2679,2438,2017-04-15
Pennsylvania,2017,2555,2322,2017-04-22
Pennsylvania,2017,2596,2329,2017-04-29
Pennsylvania,2017,2507,2241,2017-05-06
Pennsylvania,2017,2465,2243,2017-05-13
Pennsylvania,2017,2561,2314,2017-05-20
Pennsylvania,2017,2489,2208,2017-05-27
Pennsylvania,2017,2535,2267,2017-06-03
Pennsylvania,2017,2541,2303,2017-06-10
Pennsylvania,2017,2547,2287,2017-06-17
Pennsylvania,2017,2503,2258,2017-06-24
Pennsylvania,2017,2410,2166,2017-07-01
Pennsylvania,2017,2411,2173,2017-07-08
Pennsylvania,2017,2393,2143,2017-07-15
Pennsylvania,2017,2437,2171,2017-07-22
Pennsylvania,2017,2297,2045,2017-07-29
Pennsylvania,2017,2408,2121,2017-08-05
Pennsylvania,2017,2448,2198,2017-08-12
Pennsylvania,2017,2418,2195,2017-08-19
Pennsylvania,2017,2356,2141,2017-08-26
Pennsylvania,2017,2448,2197,2017-09-02
Pennsylvania,2017,2411,2175,2017-09-09
Pennsylvania,2017,2547,2283,2017-09-16
Pennsylvania,2017,2454,2218,2017-09-23
Pennsylvania,2017,2486,2223,2017-09-30
Pennsylvania,2017,2493,2264,2017-10-07
Pennsylvania,2017,2489,2255,2017-10-14
Pennsylvania,2017,2534,2313,2017-10-21
Pennsylvania,2017,2569,2345,2017-10-28
Pennsylvania,2017,2590,2343,2017-11-04
Pennsylvania,2017,2520,2290,2017-11-11
Pennsylvania,2017,2656,2416,2017-11-18
Pennsylvania,2017,2595,2361,2017-11-25
Pennsylvania,2017,2707,2465,2017-12-02
Pennsylvania,2017,2733,2501,2017-12-09
Pennsylvania,2017,2739,2518,2017-12-16
Pennsylvania,2017,2763,2510,2017-12-23
Pennsylvania,2017,2958,2738,2017-12-30
Pennsylvania,2018,3005,2741,2018-01-06
Pennsylvania,2018,3175,2961,2018-01-13
Pennsylvania,2018,3060,2817,2018-01-20
Pennsylvania,2018,3014,2786,2018-01-27
Pennsylvania,2018,2936,2698,2018-02-03
Pennsylvania,2018,2929,2720,2018-02-10
Pennsylvania,2018,2898,2671,2018-02-17
Pennsylvania,2018,2803,2601,2018-02-24
Pennsylvania,2018,2789,2582,2018-03-03
Pennsylvania,2018,2689,2451,2018-03-10
Pennsylvania,2018,2752,2546,2018-03-17
Pennsylvania,2018,2759,2530,2018-03-24
Pennsylvania,2018,2652,2433,2018-03-31
Pennsylvania,2018,2669,2453,2018-04-07
Pennsylvania,2018,2685,2449,2018-04-14
Pennsylvania,2018,2720,2478,2018-04-21
Pennsylvania,2018,2685,2433,2018-04-28
Pennsylvania,2018,2574,2345,2018-05-05
Pennsylvania,2018,2404,2159,2018-05-12
Pennsylvania,2018,2391,2168,2018-05-19
Pennsylvania,2018,2488,2265,2018-05-26
Pennsylvania,2018,2394,2178,2018-06-02
Pennsylvania,2018,2501,2277,2018-06-09
Pennsylvania,2018,2483,2234,2018-06-16
Pennsylvania,2018,2448,2207,2018-06-23
Pennsylvania,2018,2452,2188,2018-06-30
Pennsylvania,2018,2420,2172,2018-07-07
Pennsylvania,2018,2388,2163,2018-07-14
Pennsylvania,2018,2361,2121,2018-07-21
Pennsylvania,2018,2400,2193,2018-07-28
Pennsylvania,2018,2373,2142,2018-08-04
Pennsylvania,2018,2385,2145,2018-08-11
Pennsylvania,2018,2351,2141,2018-08-18
Pennsylvania,2018,2419,2183,2018-08-25
Pennsylvania,2018,2421,2165,2018-09-01
Pennsylvania,2018,2375,2137,2018-09-08
Pennsylvania,2018,2391,2169,2018-09-15
Pennsylvania,2018,2497,2254,2018-09-22
Pennsylvania,2018,2410,2178,2018-09-29
Pennsylvania,2018,2669,2422,2018-10-06
Pennsylvania,2018,2481,2247,2018-10-13
Pennsylvania,2018,2574,2326,2018-10-20
Pennsylvania,2018,2691,2443,2018-10-27
Pennsylvania,2018,2598,2379,2018-11-03
Pennsylvania,2018,2569,2335,2018-11-10
Pennsylvania,2018,2545,2356,2018-11-17
Pennsylvania,2018,2582,2380,2018-11-24
Pennsylvania,2018,2683,2480,2018-12-01
Pennsylvania,2018,2700,2470,2018-12-08
Pennsylvania,2018,2794,2549,2018-12-15
Pennsylvania,2018,2684,2468,2018-12-22
Pennsylvania,2018,2561,2391,2018-12-29
Pennsylvania,2019,2721,2480,2019-01-05
Pennsylvania,2019,2726,2505,2019-01-12
Pennsylvania,2019,2804,2585,2019-01-19
Pennsylvania,2019,2913,2689,2019-01-26
Pennsylvania,2019,2804,2604,2019-02-02
Pennsylvania,2019,2810,2575,2019-02-09
Pennsylvania,2019,2763,2565,2019-02-16
Pennsylvania,2019,2801,2615,2019-02-23
Pennsylvania,2019,2679,2456,2019-03-02
Pennsylvania,2019,2804,2596,2019-03-09
Pennsylvania,2019,2805,2617,2019-03-16
Pennsylvania,2019,2707,2472,2019-03-23
Pennsylvania,2019,2717,2511,2019-03-30
Pennsylvania,2019,2628,2392,2019-04-06
Pennsylvania,2019,2704,2478,2019-04-13
Pennsylvania,2019,2644,2424,2019-04-20
Pennsylvania,2019,2444,2225,2019-04-27
Pennsylvania,2019,2474,2274,2019-05-04
Pennsylvania,2019,2492,2252,2019-05-11
Pennsylvania,2019,2610,2388,2019-05-18
Pennsylvania,2019,2492,2272,2019-05-25
Pennsylvania,2019,2454,2249,2019-06-01
Pennsylvania,2019,2482,2260,2019-06-08
Pennsylvania,2019,2465,2225,2019-06-15
Pennsylvania,2019,2427,2204,2019-06-22
Pennsylvania,2019,2444,2217,2019-06-29
Pennsylvania,2019,2465,2231,2019-07-06
Pennsylvania,2019,2377,2137,2019-07-13
Pennsylvania,2019,2426,2197,2019-07-20
Pennsylvania,2019,2469,2226,2019-07-27
Pennsylvania,2019,2379,2160,2019-08-03
Pennsylvania,2019,2468,2226,2019-08-10
Pennsylvania,2019,2433,2210,2019-08-17
Pennsylvania,2019,2395,2161,2019-08-24
Pennsylvania,2019,2372,2157,2019-08-31
Pennsylvania,2019,2399,2149,2019-09-07
Pennsylvania,2019,2418,2214,2019-09-14
Pennsylvania,2019,2456,2235,2019-09-21
Pennsylvania,2019,2480,2251,2019-09-28
Pennsylvania,2019,2424,2201,2019-10-05
Pennsylvania,2019,2484,2267,2019-10-12
Pennsylvania,2019,2670,2432,2019-10-19
Pennsylvania,2019,2583,2345,2019-10-26
Pennsylvania,2019,2602,2360,2019-11-02
Pennsylvania,2019,2632,2381,2019-11-09
Pennsylvania,2019,2727,2494,2019-11-16
Pennsylvania,2019,2608,2390,2019-11-23
Pennsylvania,2019,2669,2432,2019-11-30
Pennsylvania,2019,2723,2476,2019-12-07
Pennsylvania,2019,2783,2530,2019-12-14
Pennsylvania,2019,2797,2566,2019-12-21
Pennsylvania,2019,2770,2502,2019-12-28
Pennsylvania,2020,2783,2571,2020-01-04
Pennsylvania,2020,2845,2627,2020-01-11
Pennsylvania,2020,2861,2639,2020-01-18
Pennsylvania,2020,2792,2559,2020-01-25
Pennsylvania,2020,2803,2575,2020-02-01
Pennsylvania,2020,2780,2548,2020-02-08
Pennsylvania,2020,2805,2598,2020-02-15
Pennsylvania,2020,2696,2514,2020-02-22
Pennsylvania,2020,2765,2537,2020-02-29
Pennsylvania,2020,2772,2540,2020-03-07
Pennsylvania,2020,2822,2581,2020-03-14
Pennsylvania,2020,2596,2370,2020-03-21
Pennsylvania,2020,2731,2522,2020-03-28
Pennsylvania,2020,3003,2779,2020-04-04
Pennsylvania,2020,3453,3235,2020-04-11
Pennsylvania,2020,3739,3519,2020-04-18
Pennsylvania,2020,3820,3600,2020-04-25
Pennsylvania,2020,3560,3317,2020-05-02
Pennsylvania,2020,3435,3195,2020-05-09
Pennsylvania,2020,3280,3046,2020-05-16
Pennsylvania,2020,2971,2713,2020-05-23
Pennsylvania,2020,2788,2543,2020-05-30
Pennsylvania,2020,2722,2446,2020-06-06
Pennsylvania,2020,2571,2327,2020-06-13
Pennsylvania,2020,2618,2381,2020-06-20
Pennsylvania,2020,2556,2299,2020-06-27
Pennsylvania,2020,2591,2331,2020-07-04
Pennsylvania,2020,2674,2416,2020-07-11
Pennsylvania,2020,2555,2295,2020-07-18
Pennsylvania,2020,2532,2266,2020-07-25
Pennsylvania,2020,2642,2370,2020-08-01
Pennsylvania,2020,2534,2302,2020-08-08
Pennsylvania,2020,2658,2404,2020-08-15
Pennsylvania,2020,2629,2413,2020-08-22
Pennsylvania,2020,2581,2343,2020-08-29
Pennsylvania,2020,2598,2343,2020-09-05
Pennsylvania,2020,2609,2354,2020-09-12
Pennsylvania,2020,2608,2374,2020-09-19
Pennsylvania,2020,2663,2416,2020-09-26
Pennsylvania,2020,2659,2412,2020-10-03
Pennsylvania,2020,2746,2497,2020-10-10
Pennsylvania,2020,2647,2428,2020-10-17
Pennsylvania,2020,2737,2537,2020-10-24
Pennsylvania,2020,2707,2506,2020-10-31
Pennsylvania,2020,2897,2721,2020-11-07
Pennsylvania,2020,3027,2831,2020-11-14
Pennsylvania,2020,3242,3080,2020-11-21
Pennsylvania,2020,3506,3350,2020-11-28
Pennsylvania,2020,3654,3484,2020-12-05
Pennsylvania,2020,3820,3700,2020-12-12
Pennsylvania,2020,2692,2618,2020-12-19
Pennsylvania,2020,1253,1216,2020-12-26
Rhode Island,2014,120,107,2014-01-04
Rhode Island,2014,208,183,2014-01-11
Rhode Island,2014,187,172,2014-01-18
Rhode Island,2014,173,159,2014-01-25
Rhode Island,2014,194,183,2014-02-01
Rhode Island,2014,189,170,2014-02-08
Rhode Island,2014,206,187,2014-02-15
Rhode Island,2014,223,201,2014-02-22
Rhode Island,2014,196,182,2014-03-01
Rhode Island,2014,209,195,2014-03-08
Rhode Island,2014,215,193,2014-03-15
Rhode Island,2014,203,190,2014-03-22
Rhode Island,2014,186,174,2014-03-29
Rhode Island,2014,201,186,2014-04-05
Rhode Island,2014,219,206,2014-04-12
Rhode Island,2014,183,169,2014-04-19
Rhode Island,2014,217,205,2014-04-26
Rhode Island,2014,195,181,2014-05-03
Rhode Island,2014,206,192,2014-05-10
Rhode Island,2014,183,168,2014-05-17
Rhode Island,2014,205,196,2014-05-24
Rhode Island,2014,192,171,2014-05-31
Rhode Island,2014,178,166,2014-06-07
Rhode Island,2014,180,166,2014-06-14
Rhode Island,2014,160,144,2014-06-21
Rhode Island,2014,183,170,2014-06-28
Rhode Island,2014,156,139,2014-07-05
Rhode Island,2014,194,180,2014-07-12
Rhode Island,2014,182,163,2014-07-19
Rhode Island,2014,183,167,2014-07-26
Rhode Island,2014,166,151,2014-08-02
Rhode Island,2014,172,151,2014-08-09
Rhode Island,2014,177,160,2014-08-16
Rhode Island,2014,175,161,2014-08-23
Rhode Island,2014,179,162,2014-08-30
Rhode Island,2014,199,183,2014-09-06
Rhode Island,2014,166,149,2014-09-13
Rhode Island,2014,160,153,2014-09-20
Rhode Island,2014,169,153,2014-09-27
Rhode Island,2014,178,168,2014-10-04
Rhode Island,2014,188,173,2014-10-11
Rhode Island,2014,204,191,2014-10-18
Rhode Island,2014,181,167,2014-10-25
Rhode Island,2014,196,177,2014-11-01
Rhode Island,2014,197,182,2014-11-08
Rhode Island,2014,175,160,2014-11-15
Rhode Island,2014,191,178,2014-11-22
Rhode Island,2014,179,165,2014-11-29
Rhode Island,2014,199,182,2014-12-06
Rhode Island,2014,198,179,2014-12-13
Rhode Island,2014,224,204,2014-12-20
Rhode Island,2014,230,207,2014-12-27
Rhode Island,2014,214,200,2015-01-03
Rhode Island,2015,208,195,2015-01-10
Rhode Island,2015,240,220,2015-01-17
Rhode Island,2015,220,211,2015-01-24
Rhode Island,2015,251,237,2015-01-31
Rhode Island,2015,218,198,2015-02-07
Rhode Island,2015,242,228,2015-02-14
Rhode Island,2015,202,185,2015-02-21
Rhode Island,2015,235,222,2015-02-28
Rhode Island,2015,211,191,2015-03-07
Rhode Island,2015,221,204,2015-03-14
Rhode Island,2015,208,193,2015-03-21
Rhode Island,2015,214,199,2015-03-28
Rhode Island,2015,216,199,2015-04-04
Rhode Island,2015,203,186,2015-04-11
Rhode Island,2015,199,188,2015-04-18
Rhode Island,2015,193,180,2015-04-25
Rhode Island,2015,212,190,2015-05-02
Rhode Island,2015,196,174,2015-05-09
Rhode Island,2015,181,155,2015-05-16
Rhode Island,2015,215,202,2015-05-23
Rhode Island,2015,176,156,2015-05-30
Rhode Island,2015,181,160,2015-06-06
Rhode Island,2015,202,188,2015-06-13
Rhode Island,2015,180,165,2015-06-20
Rhode Island,2015,176,152,2015-06-27
Rhode Island,2015,182,168,2015-07-04
Rhode Island,2015,192,167,2015-07-11
Rhode Island,2015,205,187,2015-07-18
Rhode Island,2015,205,193,2015-07-25
Rhode Island,2015,186,173,2015-08-01
Rhode Island,2015,169,159,2015-08-08
Rhode Island,2015,184,164,2015-08-15
Rhode Island,2015,189,180,2015-08-22
Rhode Island,2015,168,150,2015-08-29
Rhode Island,2015,175,158,2015-09-05
Rhode Island,2015,188,173,2015-09-12
Rhode Island,2015,173,163,2015-09-19
Rhode Island,2015,197,179,2015-09-26
Rhode Island,2015,185,170,2015-10-03
Rhode Island,2015,209,186,2015-10-10
Rhode Island,2015,221,203,2015-10-17
Rhode Island,2015,207,188,2015-10-24
Rhode Island,2015,186,168,2015-10-31
Rhode Island,2015,208,196,2015-11-07
Rhode Island,2015,168,156,2015-11-14
Rhode Island,2015,207,187,2015-11-21
Rhode Island,2015,179,158,2015-11-28
Rhode Island,2015,205,187,2015-12-05
Rhode Island,2015,203,180,2015-12-12
Rhode Island,2015,181,170,2015-12-19
